,sample,Area.20.,Perimeter.20.,Ix.20.,Iy.20.,Ixy.20.,Imin.20.,Imax.20.,Theta.20.,Area.80.,Perimeter.80.,Ix.80.,Iy.80.,Ixy.80.,Imin.80.,Imax.80.,Theta.80.
216,ID_130-Humerus_L,385.230332152341,71.368048754836,11781.977612164,12066.3226373346,118.217733759204,11739.2489189393,12109.0513305593,-70.1280848648579,264.834027990145,62.7792357005557,5185.40947520672,7086.72674234136,1221.98641315022,4587.8424690497,7684.29374849837,-63.9407746057825
217,ID_130-Humerus_R,389.913930854072,71.8121413713868,11589.8040478563,12910.6821889599,-266.507833691286,11538.059019084,12962.4272177322,79.012191106659,271.94429682718,64.462950301641,4786.7181741428,8329.04496078035,-713.910979354671,4648.25106595726,8467.51206896589,79.0234440838726
218,ID_131-Humerus_L,312.441114339082,65.2120273035504,8605.36979967865,7334.76205433993,377.189623099407,7231.22695781332,8708.90489620526,-15.3491260811712,242.752352039697,61.2993096837527,4168.03611962793,6856.41532003907,1950.06395280086,3143.76733909,7880.684100577,-62.2893525959308
219,ID_131-Humerus_R,339.723365980025,68.3765810153346,9902.99099160101,8982.03702210834,-186.412688381718,8945.73564191637,9939.29237179298,11.0196715068245,262.981921145516,63.7511244658011,4532.78859126754,8379.47910726156,-1849.51227665271,3787.80991035671,9124.4577881724,68.060553676185
220,ID_132-Humerus_L,353.969670278684,68.9465966875489,9245.25744018933,11165.0438194759,-337.900079275831,9187.52034377673,11222.7809158885,80.3034963535556,282.158874000731,66.5361271062378,5887.19330065285,8806.63484439707,2202.52919041684,4704.58185146093,9989.24629358899,-61.7671641789415
221,ID_132-Humerus_R,372.693869049989,70.5117480979055,10307.7566393158,12210.0040429806,-470.548634020786,10197.7242201339,12320.0364621626,76.8385275722744,282.827740114688,66.1615492196654,5366.17395692121,9292.49484048757,-1853.63614444024,4629.34071794186,10029.3280794669,68.3218355756743
222,ID_133-Humerus_L,362.357683870711,69.4583894359941,10038.4561060522,11289.4141378216,773.533318659938,9669.15987375816,11658.7103701157,-64.4795013466195,298.105953613748,67.0436661291691,7102.58467180694,9039.42894670205,2822.27349622985,5087.20568923661,11054.8079292724,-54.4694563360792
223,ID_133-Humerus_R,385.741108179969,71.1519916752491,11249.7905392452,12714.856552021,-39.017084556954,11248.7521869126,12715.8949043536,88.4755609546793,295.267628239649,66.0209172846565,6588.14699452429,8825.17869591625,-2013.77941950665,5403.10358644556,10010.222103995,59.5245788513983
224,ID_134-Humerus_L,350.634794782742,67.7961245225979,9917.44807113237,9892.70856053787,469.331112452114,9435.58422219639,10374.5724094739,-44.2451270381191,279.145028328104,64.586610484339,6211.95282240409,7611.75651978249,2120.07381657127,4679.2383615789,9144.47098060768,-54.1348262303448
225,ID_134-Humerus_R,369.137851461153,69.8829663023729,10977.6004936724,11011.6395271161,-262.823294985757,10731.2462297391,11257.9937910495,46.8525504668527,292.777215709981,66.1659054833683,6261.60103546603,8966.14603859797,-1995.04624332667,5203.7178508774,10024.0292231866,62.0650064860474
226,ID_135-Humerus_L,362.069921275016,69.0114417804615,9839.49545320047,11370.2199520081,143.882219426456,9826.08850323932,11383.6269019693,-84.6765488482188,281.080295176982,63.5794540388964,7036.56541495246,6488.70357291129,1452.46276478772,5284.56608124389,8240.70290661986,-39.6598037371266
227,ID_135-Humerus_R,377.129516412753,70.1017815394169,9861.82027051068,13195.7584335087,-39.7425549324345,9861.34658257315,13196.2321214462,89.3171290926254,278.80258335695,63.1747405417025,6701.6683799955,6675.73840536968,-1621.43373936048,5067.2178201188,8310.18896524638,44.7709362998783
228,ID_136-Humerus_L,186.217495773912,49.6730053778606,2632.93881768382,2982.6649148206,0.214099177238767,2632.93868661427,2982.66504589014,-89.9649240556436,165.575021313822,48.7105433977112,2208.97305875981,2503.77583083873,464.067667419553,1869.45970015646,2843.28918944209,-53.8106807500267
229,ID_136-Humerus_R,202.790419009309,51.8788771437127,3222.89928191147,3437.72088690978,104.408829644235,3180.51594500193,3480.10422381932,-67.9059795090194,180.957524810028,50.6754388682617,2634.54279240648,2958.36349828722,-591.790305455893,2182.91363722952,3409.99265346418,52.6506686044418
230,ID_137-Humerus_L,300.562776012465,62.0403707954644,6811.91878980444,7645.80542890803,-20.8624025488597,6811.39717483002,7646.32704388246,88.5677531051867,233.63097946537,59.4938013552285,3523.13494610394,6552.53573556768,1419.93430437448,2961.65357746818,7114.01710420344,-68.4247847528112
231,ID_137-Humerus_R,306.780681423054,62.9262013779793,7216.79272077373,7854.18685200651,114.246310699308,7196.93397246736,7874.04560031288,-80.1391463393467,238.80427697523,60.5180857722443,3547.53925840549,7010.36020664648,-1213.72226567482,3164.49851102926,7393.40095402271,72.48473307189
232,ID_138-Humerus_L,297.04124517604,62.2532980667245,6068.08725410702,8274.58152323281,509.962299002879,5955.9267260622,8386.74205127763,-77.5959227127671,242.697859615036,59.8435817309221,4056.6406919468,6263.6956321695,830.526073644031,3779.02861940038,6541.30770471592,-71.5172532808477
233,ID_138-Humerus_R,320.554171973384,64.96318964367,7458.17441737002,9250.62481569382,-822.919083435277,7137.67638362529,9571.12284943854,68.7208364991783,253.138271158042,62.0619227566388,4018.87131728738,7460.26224107724,-706.446243159482,3879.49711192252,7599.6364464421,78.8394894211042
234,ID_139-Humerus_L,315.422440764048,64.1820826521333,7459.7487791936,8626.83539082729,-789.534474374293,7061.51437290391,9025.06979711698,63.2340152215806,280.775341512671,64.4742381399159,5845.52304623992,8024.70071607294,1401.11725362838,5160.19402739817,8710.02973491469,-63.9353383176086
235,ID_139-Humerus_R,327.868225244511,65.0201872821847,8072.25541381355,9188.135339648,541.965136256562,7852.36299688428,9408.02775657727,-67.9160476196557,292.031117328758,65.2705448305748,6313.88797278707,8421.65817970512,-1038.92372025372,5887.89595033372,8847.65020215847,67.7047988092746
236,ID_140-Humerus_L,440.670068334339,76.2006035549845,14282.7788362161,17392.8429199569,-1843.75551819055,13425.8492154348,18249.7725407382,65.0722201809544,327.457200129392,69.7440342057022,8745.0226421257,10171.7768835028,2470.45464294562,6887.00849364237,12029.7910319862,-53.0533934818902
237,ID_140-Humerus_R,459.333279511739,78.2555572441092,15513.4693636656,19040.4811198011,2300.51296469125,14378.3009097857,20175.649573681,-63.7363585451152,326.611945467025,68.8256701696372,7905.78893660807,10634.353094421,-1855.06362230995,6967.34944449405,11572.792586535,63.1660661626468
238,ID_141-Humerus_L,372.842200930955,70.8111823447252,11223.4258228516,11358.8925710684,-143.119126460552,11132.8212851166,11449.4971088035,57.6632941910491,340.19101037282,72.854966918899,7525.11662823504,14098.7506683484,3078.80866959275,6308.3540778507,15315.5132187328,-68.4357887167
239,ID_141-Humerus_R,394.477196795201,72.1544973362821,13408.8152413709,11744.0115721662,467.945567103899,11621.4967255751,13531.330087962,-14.6715432823268,355.338588216188,73.5007422763778,8030.91868280594,15334.1747282731,-3257.13198895658,6789.35796915325,16575.7354419258,69.134044313407
240,ID_142-Humerus_L,346.754817120685,67.2525447188638,8973.40745362631,10445.1469603454,-848.821047621356,8585.88882143327,10832.6655925385,65.4615246221413,255.805272950564,60.6885857482742,5078.46917641411,6191.45937334302,1315.04605717915,4207.01717252589,7062.91137723123,-56.4684421934824
241,ID_142-Humerus_R,377.718835713501,70.6496252964146,10270.8729504928,12834.2281876394,-119.157691829455,10265.345817104,12839.7553210283,87.3442370106162,284.556189420502,64.1023505335357,5839.61222512185,8112.17519862627,-1354.64140650275,5207.79050296696,8743.99692078116,64.9950647991177
242,ID_143-Humerus_L,231.476036470789,55.7750422747996,4123.60953255494,4578.00589717997,-547.995133439453,3757.58121485297,4944.03421488194,56.2594213099435,199.238866793166,54.1521774853785,2558.50799251865,4364.83659565711,326.300639169529,2501.37137106871,4421.97321710705,-80.067960235587
243,ID_143-Humerus_R,235.494912526438,56.3716443388089,4289.05822437049,4743.98967661763,585.14247035181,3888.72432707084,5144.32357391729,-55.621438755247,198.598534220037,52.9600894734969,2552.30486541984,4187.90909051005,-170.680293471644,2534.68369730849,4205.53025862141,84.1056214008761
244,ID_144-Humerus_L,278.236251185893,60.7166032949564,5353.83473820073,7362.32747026005,-939.085218073061,4983.16590303175,7732.99630542903,68.460222269655,224.66382418134,60.39006374429,3005.55151314334,6418.73622556064,662.814299214896,2881.35708069703,6542.93065800694,-79.3872967591059
245,ID_144-Humerus_R,292.287891357161,62.2848922508416,6249.87575095868,7799.25428314238,1317.01825269205,5496.59887314486,8552.5311609562,-60.2323304211299,225.317629604214,61.3972475952593,3117.4975789458,6487.74921309219,-916.927809266547,2884.18506582098,6721.06172621701,75.7240271041101
246,ID_145-Humerus_L,431.676326496923,76.5336438191699,16237.0929802372,14038.5680783534,-1765.77088311746,13057.8486188653,17217.8124397253,29.0480487153765,318.795416751617,67.9538229346307,6692.97149459504,11373.5908735002,2504.37493003337,5605.60803266266,12460.9543354326,-66.5302098548657
247,ID_145-Humerus_R,470.380332194405,79.9706890000494,19823.5232141336,16225.3004962411,1929.30704053114,15386.4150131626,20662.4086972121,-23.4999726955184,359.795437508763,74.0895345657184,7789.79332269997,15981.8348575252,-2848.52705264844,6896.67663993691,16874.9515402882,72.5918973262881
248,ID_146-Humerus_L,436.858162358435,75.5155927439661,14682.9369416326,16009.3111479627,-671.89703052663,14402.0569108316,16290.1911787638,67.3131072846416,355.474027322306,73.3099278437227,8481.33009829884,14551.99036109,3208.65697775861,7099.79385097332,15933.5266084155,-66.7049673560372
249,ID_146-Humerus_R,465.849021657254,77.9545489024595,16396.384727799,18543.3994523497,263.802088866189,16364.4466599651,18575.3375201837,-83.0968946085112,393.316853126914,76.380658582572,10084.0674130134,17588.8624786182,-3685.22418628704,8577.05770284852,19095.8721887831,67.7587281765067
250,ID_147-Humerus_L,523.580967452016,82.8791244323426,24388.2717275707,19872.5841456946,110.456123344106,19869.8839447003,24390.971928565,-1.40036884129373,355.591187284677,73.6583417430624,10058.0259877367,13042.9901661949,3994.07365883166,7286.6920421394,15814.3241117922,-55.2447081712701
251,ID_147-Humerus_R,503.994531236262,80.7083965551755,20942.8103937829,19750.1236806071,-153.549604519819,19730.6725260188,20962.2615483712,7.21958565970315,339.444726073673,70.4708064570046,9131.33141345368,11190.6566577532,-2985.28497843653,7003.12584362154,13318.8622275854,54.5149814846086
252,ID_148-Humerus_L,428.462891519027,75.0006166189959,13363.9443504942,16292.8487594403,-1439.6758848673,12774.7931578493,16881.9999520852,67.7444010838634,328.274689586976,69.8332005007852,7350.25593810782,12109.4343554004,2798.02480611052,6056.78271636775,13402.9075771405,-65.1898043795748
253,ID_148-Humerus_R,455.080877563803,77.5875432911599,15028.0873240721,18500.6240530165,1176.0992163365,14667.253592762,18861.4577843265,-72.9436974912765,333.850279502973,70.2704066380688,7667.08542845732,12432.038820115,-2845.31867937942,6338.49306087695,13760.6311876954,64.9702598620857
254,ID_149-Humerus_L,495.087943792991,81.6938090186479,19493.3459703448,20306.3885298776,-47.213447591018,19490.6134651118,20309.1210351106,86.6876690611819,405.469609161053,78.183652392798,10929.3387879654,19132.0506731027,4606.34007346668,8863.07854272955,21198.3109183386,-65.8404858984734
