,sample,Area.20.,Perimeter.20.,Ix.20.,Iy.20.,Ixy.20.,Imin.20.,Imax.20.,Theta.20.,Area.80.,Perimeter.80.,Ix.80.,Iy.80.,Ixy.80.,Imin.80.,Imax.80.,Theta.80.
29,ID_017-Tibia_R,823.704907087201,110.824456750509,63561.6969691923,60767.9850901078,26034.2267175375,36093.1673722881,88236.514687012,-43.4643814817799,394.919051620754,72.2611350255504,12363.5747330525,13023.9654811865,795.541700490402,11832.4248904529,13555.1153237861,-56.2706248440831
30,ID_018-Tibia_L,636.801119048433,96.3438558049964,37938.544558648,34401.625442008,-13724.5890189259,22332.0290332553,50008.1409674007,41.3288512501066,340.702290543877,68.0806660229706,8839.7309147744,10334.6346433584,-1147.60885683062,8217.62431820769,10956.7412399251,61.5383482486859
31,ID_018-Tibia_R,671.564401004614,98.5324528096129,40254.7946627156,39387.0415404713,14753.4460123075,25061.0936409719,54580.742562215,-44.1577515896803,358.204773679655,69.6449561852643,9521.34264757016,11670.3141793108,800.878866417748,9255.70654594764,11935.9502809333,-71.6503109225041
32,ID_019-Tibia_L,767.277337478797,104.206799133824,57359.6316005407,41878.1578277512,-8726.79221981926,37953.7367644099,61284.052663882,24.2133545360884,433.936405820909,76.1096074599009,14444.0767944979,16311.5914265719,-692.658221812219,14215.2171755573,16540.4510455125,71.716046483524
33,ID_019-Tibia_R,791.532307831124,105.42290743866,58382.099566832,47029.0390847064,10935.7663963312,40384.2876451636,65026.8510063748,-31.283553495866,431.347001981045,76.2516661796516,14290.993244107,16186.7363987933,379.568898587381,14217.8197314028,16259.9099114976,-79.0883470071437
34,ID_020-Tibia_L,868.518409820133,113.33666275752,68184.0491449655,63395.326134702,-20097.135910402,45550.4228602419,86028.9524194256,41.6029190413001,453.752609840641,80.1573313223077,15470.4392235335,19159.2356549869,1110.60704901328,15161.8737155775,19467.8011629429,-74.4728453846366
35,ID_020-Tibia_R,892.44453258123,113.369251192913,71172.0799257144,66716.850049233,20331.2690616626,48491.5246127797,89397.4053621678,-41.8736371112117,474.175016147607,81.8343319701953,17422.7371695165,20327.3572025244,-774.202238990954,17229.2666748658,20520.8276971751,75.9693334348306
36,ID_021-Tibia_L,692.162213524678,99.1514952269496,43431.1312401822,41186.7075491576,-16289.7164898034,25980.5936156937,58637.2451736462,43.0295368267861,389.634346440645,71.5998393825619,10389.5237159283,14560.3316862204,-1323.92616024696,10004.7677347869,14945.0876673618,73.7952160565196
37,ID_021-Tibia_R,751.391724317482,105.196419936599,52468.0364832352,48528.7391289519,19743.0377460305,30657.3430918516,70339.4325203356,-42.1513914301958,404.957933168001,73.2912121032512,10900.6493478313,16139.9624395274,716.224500300108,10804.5043631851,16236.1074241736,-82.3543998987281
38,ID_023-Tibia_L,879.102171167411,110.47386398904,70561.413759569,59560.4261964127,-14999.1473600991,49085.0051881847,81036.834767797,34.9304906149015,462.667801539906,78.7008414020506,16334.1413409761,18701.7725521016,605.313598382236,16188.3615417783,18847.5523512994,-76.4591195696757
39,ID_023-Tibia_R,877.023955158188,111.219194145607,73024.0699220912,57423.0693024527,15367.692386402,47989.482042384,82457.6571821599,-31.5440332962908,463.336364779822,78.9376237300386,16214.6146762598,18964.0223376203,-293.743110728039,16183.581818514,18995.0551953661,83.9692859622638
40,ID_024-Tibia_L,992.815036142415,117.39071321396,82162.761426817,87898.018171712,-28754.4764114987,56133.2756495453,113927.503948984,47.8475832084338,475.243602556662,79.0395584060582,17468.5914512928,19242.939127995,751.628724400536,17192.9999828005,19518.5305964873,-69.8640816297733
41,ID_024-Tibia_R,955.549393062874,114.870236390926,78938.4302641126,75871.1061095631,23423.3008147365,53931.3121050226,100878.224268653,-43.1269268039596,457.388440562725,77.2128943660723,16185.51653626,17666.4923758493,320.700664196011,16119.052614011,17732.9562980983,-78.2914334274514
42,ID_026-Tibia_L,968.587502710256,116.80766072382,96099.7105526007,67326.3547127288,-24635.8977076672,53184.0305920286,110242.034673301,29.8581309702578,458.15777666099,77.5376839712686,15327.5848644389,19085.7371405435,-2511.89842619852,14069.6941814783,20343.6278235042,63.399532220515
43,ID_026-Tibia_R,950.771810437034,116.496867458286,94899.5401608351,63339.3688126843,22567.9458353351,51581.7842311302,106657.124742389,-27.5188843540525,469.48014510873,78.6767221435759,15770.860650792,20325.088172278,2095.13762112931,14953.649165082,21142.2996579881,-68.6916572933627
44,ID_027-Tibia_L,811.788018442652,106.617707303076,56214.537676888,57438.9355543019,-18676.7878450201,38139.9179524719,75513.5552787181,45.9387015939964,497.052677885165,81.0377549696343,17225.2862606507,23262.1144210346,-1059.60323680914,17044.7032200316,23442.6974616537,80.3282812552686
45,ID_027-Tibia_R,779.793583646774,104.361103815155,50181.7703694375,54354.7837322705,16610.2606497242,35527.4805051883,69009.0735965197,-48.5798691829927,490.676031468003,80.6486180620142,16581.3443379008,22996.315113008,852.362681711233,16470.0220099421,23107.6374409667,-82.5590357020191
46,ID_028-Tibia_L,696.938711684469,98.4187796022313,44508.0051496869,40405.7138669237,-15898.0982642706,26426.9896753166,58486.729341294,41.3242035879847,448.519859171224,76.695439450385,14130.6817168002,18711.7676409269,-1616.99078189957,13617.4332726056,19225.0160851215,72.3900605352923
47,ID_028-Tibia_R,680.365229226021,97.3250796606987,40196.9182317585,40366.0397235335,14811.0044346342,25470.2331528513,55092.7248024407,-45.163558158107,459.675776301933,77.8956223537682,14057.3261599263,20749.263990058,1544.74337424014,13717.9538326042,21088.6363173802,-77.6092534143446
48,ID_029-Tibia_L,934.953587585562,115.061635793989,84708.9873379432,65881.9110792794,-23342.6820384237,50126.1126091033,100464.785808119,34.0184867791467,464.775471160502,78.3684686269173,16044.5300011559,19406.8046516827,-2688.35362432603,14554.9469168246,20896.3877360141,61.0097121701163
49,ID_029-Tibia_R,964.108430112137,116.987310514966,89528.0112836188,68575.2848666962,20079.9892942273,56403.0243613005,101700.271789014,-31.2237657283939,506.722162108307,81.5735850626207,18980.6734935287,22805.361614921,1820.70930034566,18252.5550638938,23533.4800445558,-68.2030747193821
50,ID_030-Tibia_L,768.020078534771,105.941791758754,57480.9645460656,48042.4400582041,-19357.4488324241,32837.2885986677,72686.116005602,38.1494064843867,462.963994937783,78.0874476282927,15424.8273498117,19519.7667981438,431.110294518352,15379.9327755306,19564.6613724249,-84.0548130185326
51,ID_030-Tibia_R,789.840680924735,107.004852273619,59103.685641887,52201.1597881083,21361.5850639556,34013.8337537199,77291.0116762754,-40.4111855801076,468.229895601947,78.3329980724141,16206.6714699622,19419.8106520769,768.562731949629,16032.2990283155,19594.1830937236,-77.2170663102895
52,ID_031-Tibia_L,812.497123002494,107.660429202017,62335.5126903221,52168.6508551568,-17522.4915414078,39007.1104186226,75497.0531268563,36.9110425802359,416.612987716849,73.8868116808928,12790.4134867544,15356.2548496559,152.364857237688,12781.397434222,15365.2709021883,-86.6135230835564
53,ID_031-Tibia_R,854.162358128009,109.660639131572,68602.9761309066,57324.8427213334,19664.1467693662,42507.1809127871,83420.6379394529,-36.9993762496404,418.45398643754,73.8474348060584,13205.6764377548,15125.2803279899,223.905242320871,13179.9057922479,15151.0509734968,-83.4343630012235
54,ID_032-Tibia_L,823.069614500265,106.657550438847,59917.4996648442,54592.2856402017,-16012.451864015,41022.5764037722,73487.2089012738,40.279518979048,368.567413783544,70.2600969627138,10300.5300122551,11895.9425412646,-458.39225567553,10178.2043509586,12018.268202561,75.0583461049618
55,ID_032-Tibia_R,804.323256802739,106.128041004608,58850.5922503519,51564.4480469318,16142.964028211,38658.584776408,71756.4555208756,-38.641390689926,374.710085587162,71.0511285214732,10524.445751684,12488.0081076441,11.5973097632302,10524.3772573467,12488.0766019814,-89.6616119688575
56,ID_033-Tibia_L,729.455492078897,101.396436522898,52187.5182126399,41519.0231678976,-16843.233591929,29185.5398098696,64521.0015706678,36.2135097634751,330.724775341911,65.9151190238617,8032.83945503712,9923.18913487411,-1368.47186194789,7314.86345544704,10641.1651344642,62.316012396217
57,ID_033-Tibia_R,666.886178003547,97.62810258569,41751.07008982,36694.4973820935,13994.5920529273,25001.6431834207,53443.9242884929,-39.8796547271489,325.976731065104,65.4314168990068,7612.7577932721,9829.11476516044,1286.93417591625,7022.6256098007,10419.2469486318,-65.3658637587458
58,ID_034-Tibia_L,764.833108153309,103.271338262079,58006.951136524,43463.0052287701,-17017.0786682153,32229.2342894082,69240.7220758858,33.4306718125241,381.317695061673,70.5287292190924,10881.603690026,12695.6973291834,-996.009151868057,10441.5171964123,13135.7838227971,66.1617687069685
59,ID_034-Tibia_R,796.393927885963,106.261528391542,56402.4783739967,56150.4793088902,22793.7791585889,33482.3514351854,79070.6062477015,-44.8416417072573,406.273593487965,72.8186452313009,11806.9491304222,14968.7196340316,570.843477869367,11707.0427664697,15068.6259979841,-80.0729018329882
60,ID_035-Tibia_L,858.062750349867,111.580123234959,79037.3639307118,54950.7121200358,-27307.6096971092,37148.6489973876,96839.42705336,33.1006718922348,455.219670917753,77.7330051761375,13928.7705533307,20249.7079405172,-712.938732979645,13849.3559156656,20329.1225781823,83.6439933161091
61,ID_035-Tibia_R,876.837277177326,113.218720114029,83540.5309579591,56679.7656247207,28655.3397907475,38463.6053980787,101756.691184601,-32.4440643924056,474.230337543251,78.7546810498586,16332.0903302423,20207.7774350667,-177.897475544597,16323.9418103606,20215.9259549484,87.3774237304617
62,ID_036-Tibia_L,638.563528017271,95.3843850842481,44663.1660026629,27887.1568353167,-11884.4142433948,21728.7555809717,50821.5672570079,27.3928023364732,378.86999928574,69.5685778028984,11667.6770735145,11295.9584763014,308.120575368461,11121.9817458004,11841.6538040156,-29.4507441275666
63,ID_036-Tibia_R,643.310752836111,95.6896780891407,44805.9402397016,28787.4303952469,12720.9371138684,21764.3732709454,51828.9973640031,-28.902494282186,378.251052692327,69.6861581472287,11715.957940791,11213.6802739599,-334.775228574805,11046.315621946,11883.3225928049,26.5619071512595
64,ID_037-Tibia_L,705.65746272867,100.828656809364,45185.2267111304,42627.7378599173,-15243.4493808966,28609.4911979283,59203.4733731194,42.6023958096366,411.66982224734,73.6672326020307,12179.6110990517,15423.5047795063,41.8536302251601,12179.0711815869,15424.0446969711,-89.2609177262352
65,ID_037-Tibia_R,698.200634636219,99.4747803865682,45231.8192625976,40309.542086331,15148.1672208854,27423.8838327157,58117.4775162128,-40.3858649859036,411.687859513401,74.0039573367488,11524.9465105012,16333.5422632685,-97.0017870977164,11522.9905297278,16335.4982440419,88.8448227506497
66,ID_038-Tibia_L,816.463025506044,106.762715469696,59458.2977762039,58412.7589449491,-24892.1976282136,34037.8419093426,83833.2148118104,44.3984444601658,414.538391007858,74.1042438972472,12732.310393314,15476.5691395376,-1650.62901752315,11957.9740271125,16250.9055057391,64.8679782448296
67,ID_038-Tibia_R,794.177483267101,105.853516965177,58823.4009922354,54169.4906615174,24991.4149729718,31396.933028958,81595.9586247948,-42.3402583325927,408.023805374488,73.0798878502568,12417.3290155302,14807.6801334716,1976.64747909401,11302.6171587662,15922.3919902356,-60.579581808129
68,ID_039-Tibia_L,912.439046066574,114.231952679106,79769.8153779357,66294.9653732419,-25158.5111859595,46987.3605089079,99077.4202422696,37.5040137015961,424.274502798109,75.0684260926472,13958.3410697738,15463.1143738095,-1418.31131149666,13105.2082885695,16316.2471550138,58.9725418097962
69,ID_039-Tibia_R,837.724137862104,110.83495275652,69180.7002887906,56415.934170754,24182.1994699713,37788.0476447093,87808.5868148352,-37.6075634375884,417.411910437761,74.6450607488605,13232.9348429504,15316.7623113522,1009.16126385294,12824.3346385841,15725.3625157185,-67.9574232639336
70,ID_040-Tibia_L,626.388059719001,93.731617074719,35647.8848283465,32774.7422704011,-12049.8506494436,22076.1317331229,46346.4953656246,41.6006714021366,366.016165006357,68.290631237918,10803.4953983683,10634.005674917,-468.59453003733,10242.5546471499,11194.9464261354,39.8744573103155
71,ID_040-Tibia_R,609.216498116463,92.1501392483072,32928.2009162479,31481.8725729113,10907.9291237003,21273.1620569126,43136.9114322465,-43.1035030282515,352.877753017446,67.1407070455045,9871.90583012465,10077.9511089814,261.155262323092,9694.18706670367,10255.6698724024,-55.7643217939565
72,ID_041-Tibia_L,710.962623923473,99.7953555028839,47467.3969500162,42241.1644337881,-18434.9800101569,26235.0201117044,63473.5412720998,40.9661008131656,366.925489552306,70.116686840596,9233.29100544955,12950.6811463412,-95.4680118452006,9230.84086227412,12953.1312895166,88.5298525582113
73,ID_041-Tibia_R,741.345234505126,101.300895754838,50929.3033679416,45033.2842051297,18083.5665412955,29659.0084665892,66303.5791064821,-40.3705034296864,378.616872368027,71.110995640985,10083.9839812106,13434.84795315,-367.448661690856,10044.1635488498,13474.6683855109,83.8149901466396
74,ID_042-Tibia_L,823.000883225179,107.150787001223,61177.469275941,53465.5605594229,-12561.5290974536,44181.4845798498,70461.5452555142,36.4676636740778,483.303204475494,81.1117629462673,19001.5988628889,19522.4957657794,-2332.70470021991,16914.8480014746,21609.2466271937,48.1853686462758
75,ID_042-Tibia_R,794.69085217157,103.96170584305,55347.7370386587,49050.7897839415,7693.80291794594,43886.1719573122,60512.354865288,-33.8722705685057,460.103562073802,79.9011700221505,16711.190156729,18664.4942423831,2506.77497568891,14997.5318101217,20378.1525889903,-55.6430682901803
76,ID_043-Tibia_L,910.108314026612,113.091717466468,81482.7169683953,62929.451536171,-22376.0176178679,47983.3247277208,96428.8437768455,33.7410590536302,493.775955987627,80.2100144269791,17367.6576999532,22172.042011163,-108.928251823956,17365.1892731692,22174.5104379471,88.7018405912442
77,ID_043-Tibia_R,917.102651134817,114.233644176767,84946.5532711874,63535.4120672415,24798.4884369163,47230.3501207217,101251.615217707,-33.3250097709709,526.555064630186,83.0093245695417,19681.7059609174,25386.9862309094,187.856310316905,19675.5271556662,25393.1650361606,-88.1161565292356
78,ID_044-Tibia_L,812.696177596953,110.206300488841,65577.8847519593,55425.2075515283,-24917.0732710319,35072.6304458391,85930.4618576486,39.2423795688253,431.852813191653,76.1277265408127,13645.7007059524,17091.6231459914,-1238.97560442849,13246.4800501516,17490.8438017922,72.1401077251825
79,ID_044-Tibia_R,850.206738759933,111.573101138493,72858.6154041404,57624.0906592749,25321.3041286345,38799.130567904,91683.5754955113,-36.6287194257867,423.181933886112,75.1569391438122,13584.0395630422,15733.5544625491,540.729072354955,13455.6796014469,15861.9144241444,-76.6461201493745
80,ID_045-Tibia_L,915.333261720671,115.906322352873,69355.1229889048,78630.6234225908,-25273.069073374,48297.8007703301,99687.9456411655,50.199203920994,465.812555670518,77.8695518646212,17275.2106740025,17932.7844059832,-2338.701474481,15242.2978575634,19965.6972224223,49.0012469650236
81,ID_045-Tibia_R,946.689683974231,117.660766183327,71890.5274049088,84759.0815442923,25855.5570465145,51680.672820611,104968.93612859,-51.9872332042638,459.266943212765,77.6987606871307,15698.7675119077,18613.6473277873,1094.80735063628,15333.3705592747,18979.0442804203,-71.543332532077
82,ID_046-Tibia_L,1190.36715630505,135.17149787694,129704.240251424,122816.101908263,-36635.3864663461,89463.2533557031,163057.088803984,42.3147223235735,656.334693396009,92.5279479627994,32095.5188786444,37625.8233130359,154.441948297408,32091.2092167639,37630.1329749164,-88.401591160758
83,ID_046-Tibia_R,1214.19087668661,136.073019734354,128842.816429619,134311.786997381,41167.7001823608,90318.8850197812,172835.718407218,-46.900089828188,643.952557507299,92.3173855610842,31038.2595855137,36442.3514899403,-20.3147225864546,31038.1832207646,36442.4278546894,89.7846213652529
84,ID_047-Tibia_L,605.919603772286,91.1568987117087,32881.4953017982,29602.0911099147,-9348.26681667842,21750.8124641603,40732.7739475526,40.0257114999959,313.640588225666,63.9772681649675,7450.31604182286,8531.15909470445,-891.728721916255,6948.03169423637,9033.44344229094,60.6087285635564
85,ID_047-Tibia_R,600.329085506801,91.0650311710635,32204.6939791307,29430.5845248765,9685.74647826766,21033.0796984355,40602.1988055717,-40.9251617780072,311.90023256365,63.6786210307489,7319.55186118737,8437.27284841699,696.468017844575,6985.44384964439,8771.38085995997,-64.372143040219
86,ID_048-Tibia_L,792.560994331288,106.168147819453,57929.1417622285,49450.5561134776,-13196.6851869315,39828.9649987322,67550.7328769739,36.0954724343465,427.545588185716,75.8856192724384,13015.2585446497,17102.2904797993,394.334289880531,12977.5592321756,17139.9897922734,-84.5389820334278
87,ID_048-Tibia_R,796.150468740905,106.663933299228,56259.568031368,52859.7430244383,14804.4578765721,39657.9215503208,69461.3895054855,-41.7248677421155,425.422657605549,75.6010239455357,12867.2075819897,16890.103488227,21.0441325209818,12867.0975012404,16890.2135689763,-89.700291527388
88,ID_049-Tibia_L,1013.95198234511,123.652720585735,115095.388863363,76065.8701492283,-37778.225745756,53059.8090384171,138101.449974174,31.3404429946762,556.438515416342,85.0247256885391,24527.6448326158,25547.1661503752,-1799.3282973784,23167.2615796298,26907.5494033611,52.9088744188773
89,ID_049-Tibia_R,996.452245271565,121.466113771164,112097.226175779,70101.4665247782,32986.512495568,51996.6486967096,130202.044003847,-28.7604092508053,554.247854871093,85.2453924238159,24308.9663390334,25530.622986721,1902.573489013,22921.5711712965,26918.0181544579,-53.8997106587475
90,ID_050-Tibia_L,801.09850903195,105.404638985559,59470.5457482555,49545.2185176398,-14044.5559592317,39612.3263443679,69403.4379215273,35.2695334675331,431.006784549362,74.7584561360606,13717.1075570055,16301.6733034285,276.346205583813,13687.8904303168,16330.8904301173,-83.9647367306449
91,ID_050-Tibia_R,809.579857945631,106.097841882235,59207.7761077763,52076.0724441313,15185.1672912875,40043.6998593447,71240.1486925629,-38.3924846735875,431.307155679095,74.7617126033439,13188.6743703779,16923.7798037374,162.856704319698,13181.5870000757,16930.8671740396,-87.5081140097574
92,ID_051-Tibia_L,870.941866104,110.452190871138,70108.1168158666,60702.1240617306,-19942.0336828104,44916.0286500184,85894.2122275788,38.365104630176,458.135585029825,78.4476101521932,16265.8995676606,18669.0400686966,-3539.23503572257,13729.8294254955,21205.1102108617,54.3761746569858
93,ID_051-Tibia_R,887.701612062874,112.060764603576,74535.9455386535,61957.9649956294,20554.5595776077,46751.8088832576,89742.1016510254,-36.4938430668405,475.893597409366,79.8488267349367,17351.4410739846,19836.5330225947,1478.74635125568,16662.5080114856,20525.4660850938,-65.0196615290947
94,ID_052-Tibia_L,897.555047877987,112.350437986984,68181.8766258515,68818.4274184164,-19213.0946512712,49284.4213488916,87715.8826953763,45.4745245224416,505.797464041973,81.1777843903623,18853.3558527813,22549.6347490251,-224.332064864483,18839.7906264098,22563.1999753966,86.5395719693946
95,ID_052-Tibia_R,866.309462937725,110.419106135312,64573.0695842838,64458.6830583641,19782.9777998271,44732.8158478334,84298.9367948144,-44.9171782052287,526.725218301739,83.6583638277839,20503.6406188332,24726.9662586431,275.155173581887,20485.7893546059,24744.8175228704,-86.2880192453669
96,ID_053-Tibia_L,604.440555210479,93.8992562594664,37004.7414709918,28120.1179448411,-11651.594415773,20092.7149465423,45032.1444692905,34.5650225794903,351.117178711575,68.5550499081541,8664.12580396875,11629.586325553,147.775199628319,8656.78004794365,11636.9320815781,-87.1542270390344
97,ID_053-Tibia_R,576.986928238258,92.5089475153489,33129.2489458092,26451.7488397811,10009.2570252963,19239.0782247076,40341.9195608827,-35.7765214108516,351.735746474915,68.9491014282162,7931.96849486204,12717.9875347441,141.703522692259,7927.77663592982,12722.1793936763,-88.3055763261594
98,ID_054-Tibia_L,787.717861710216,106.433381516791,59668.0108776989,50345.7692286333,-19621.7425978208,34839.1229502856,75174.6571560466,38.3185682278859,558.369567152021,86.3648563574229,21392.826110361,29962.8772706058,102.469903951611,21391.6010791076,29964.1023018592,-89.3150596000059
99,ID_054-Tibia_R,798.308731230354,107.463640225614,67015.6925649275,46684.4133994847,18439.283779504,35794.236341029,77905.8696233832,-30.5659515306482,527.638548557405,84.3732876583864,19000.4287639224,27096.3794336251,248.036201859769,18992.8367809996,27103.9714165479,-88.2468171590469
100,ID_055-Tibia_L,1023.53822267231,121.493494024814,99626.1988705613,86592.6831515336,-35245.6732631878,57266.3717120194,128952.510310076,39.7622923148367,509.727636820831,82.3195868828882,18641.4385959171,23920.4141244084,1102.43308723151,18420.4623472051,24141.3903731203,-78.6656011819802
101,ID_055-Tibia_R,1026.6163248868,121.414084234141,100402.523156154,85658.2298925178,33814.2073054944,58421.8636747495,127638.889373922,-38.8504390518453,497.657957104579,81.5181507183064,17925.313499044,22778.2937430402,-1946.88456084738,17240.8208494055,23462.7863926788,70.6291628810187
102,ID_056-Tibia_L,593.561243221151,90.7500630621659,30454.752650896,29417.2773291843,-7662.8292154418,22255.6477888043,37616.3821912759,43.0636262971802,285.331961083842,61.7317250747634,6145.08455928441,7189.18075567364,429.299366551631,5991.23905420241,7343.02626075564,-70.2841404581853
103,ID_056-Tibia_R,520.326642494924,85.6105254637922,21005.4122703169,24935.5281365693,4989.03044442663,17608.3924852486,28332.5479216376,-55.7491379313264,288.172486309634,61.5912095271612,6392.05726024031,7091.55023121527,-521.679325612617,6113.73374733392,7369.87374412166,61.919429867646
104,ID_060-Tibia_L,741.708816106931,103.748168970543,48996.4234700884,47680.2720564058,-15977.7632473856,32347.0381850593,64329.6573414349,43.8207466460686,348.363367498011,67.7157912725863,8806.6054623685,10979.6528279848,245.07371841162,8779.30921324911,11006.9490771042,-83.6446046191449
105,ID_060-Tibia_R,687.225439189651,99.8299521179588,42875.7732804006,39684.5670989955,13534.6492843336,27651.7924258931,54908.5479535029,-41.6382101902985,342.498922580154,67.6487320426492,8869.47447726696,10400.3546165693,-1083.08911118134,8308.64891628934,10961.1801775469,62.6247947520445
106,ID_061-Tibia_L,606.97850041954,91.4268764089746,34185.4245811044,28823.0845315368,-9336.46628560249,21790.4357704882,41218.073342153,36.9887129644749,326.384583816008,65.3209466783378,8207.25026642524,9068.84079537556,691.857820854388,7823.02908678924,9453.06197501157,-60.9545269075258
107,ID_061-Tibia_R,629.268232381092,92.8494136315559,34915.2466368885,32573.9563211273,10180.8986841607,23496.6207948528,43992.582163163,-41.720341121365,355.619960918346,67.9930393343559,9922.5724998675,10529.619427162,-826.415634584088,9345.7044062691,11106.4875207604,55.0835615570602
108,ID_062-Tibia_L,935.684059872516,113.819774888018,78994.3573720911,71002.3927228505,-22208.9363931755,52432.8098993342,97563.9401956073,39.9000450439753,491.587293231874,80.1501716401564,19192.1724407751,19830.2271707797,-367.867435112681,19024.2656116231,19998.1339999317,65.4664801640042
109,ID_062-Tibia_R,984.157806441402,119.836654444121,90770.6904668451,84596.397582681,37263.1881143955,50292.6940530963,125074.39399643,-42.6320136842527,495.501787972288,80.8356159821477,18415.1266002314,21496.9476687978,27.5483082515174,18414.8803663847,21497.1939026444,-89.4878892611469
110,ID_063-Tibia_L,803.414317653695,107.988071316526,63868.4614751443,52421.1324215687,-24067.7593567767,33405.8120041248,82883.7818925882,38.3113600217905,434.905401286273,76.008435725986,12937.306792736,18093.948675401,232.105495698674,12926.8805780783,18104.3748900587,-87.4279937680853
111,ID_063-Tibia_R,860.765999241416,110.791924054527,73908.141285426,57722.8538386511,24895.6510331068,39637.561761141,91993.4333629361,-35.9962985803318,457.360392260107,77.933566286967,15094.2091703686,19032.9609336914,-683.279632727729,14979.0437548209,19148.126349239,80.432830744888
112,ID_064-Tibia_L,1154.50931939148,127.830011735296,124859.3736798,106908.496754723,-37337.2964672729,77482.9950845012,154284.875350022,38.2416239617448,566.860963175336,86.7515589210724,22939.1857247574,29712.1583726735,-1679.40601634766,22545.6331348814,30105.7109625495,76.811271346468
113,ID_064-Tibia_R,1138.94522680997,127.367087612979,117995.748334013,106830.950856448,35185.5785441717,76787.6831008781,148039.016089583,-40.4924145906048,566.419376581814,86.7946843781066,21994.2508122638,30703.9403516928,761.847434054441,21928.1132837685,30770.0778801881,-85.0384755491373
114,ID_066-Tibia_L,1145.95908020951,125.217194067444,103818.374935481,118689.09335101,-30706.1938956017,79660.1444437071,142847.323842784,51.80594823417,618.922164452049,89.7017553403137,26176.8349514905,36264.2222338855,2105.0449466179,25755.1777555013,36685.8794298748,-78.6731040173984
115,ID_066-Tibia_R,1092.93491698747,122.101605191711,95961.4386379588,105045.034674475,24918.0976558925,75174.6062150097,125831.867097424,-50.1649253721499,611.156312265515,89.5294675894725,26460.3828491705,34900.5839085837,-5045.07139614842,24103.0983458214,37257.8684119328,64.955901177571
116,ID_067-Tibia_L,929.30760383431,115.193912559832,82642.445251961,66728.4443219817,-19027.632805259,54061.0740918055,95309.8154821372,33.6531148518312,485.873270183627,80.6271683873577,17721.1930102151,21057.4346896824,1362.36148317772,17235.5599302077,21543.0677696898,-70.3806694830121
117,ID_067-Tibia_R,926.190116523649,114.220448933948,81153.2189170222,67353.9823818828,22846.9421075719,50387.5683879951,98119.6329109099,-36.5980237699776,479.355328188262,80.0305530332251,16831.8229142074,20902.425261787,-1102.80946568757,16552.2505308368,21181.9976451575,75.7746763337861
118,ID_068-Tibia_L,996.423699597182,117.073137386395,86246.1802365723,82997.0455685293,-27064.7047820526,57508.1943803056,111735.031424796,43.2824623011197,522.587276924678,82.4127688113744,20252.8729937553,24142.6816981776,-2391.84011615639,19114.9941747874,25280.5605171455,64.557995006626
119,ID_068-Tibia_R,996.20401541391,117.362817935274,87338.4116050671,84278.4555900488,30483.0128151665,55287.049241781,116329.817953335,-43.5633345457908,536.411007874828,85.2785837749725,21692.47219242,25460.9287589645,1247.96503568188,21316.6710613333,25836.7298900511,-73.2413161087225
120,ID_069-Tibia_L,969.438008730352,118.11507440507,89811.4899186939,79617.1373891231,-36324.1047502646,48034.3219447698,121394.305363047,41.0060665137975,455.868045866262,77.6986477124433,15553.0868018058,18467.5628276482,-1887.92976939242,14625.4094199047,19395.2402095493,63.8317524474672
121,ID_069-Tibia_R,1018.63202584705,121.046369063326,107515.450962856,79752.9300619859,38867.5097856028,52362.2544223035,134906.126602538,-35.1730834242048,490.403072944574,80.7842442263483,18791.3249553028,20483.3158783191,1913.1365278863,17545.4791954881,21729.1616381337,-56.9275884186741
122,ID_070-Tibia_L,900.041712144236,114.766395915898,83470.8042881874,64337.9595648614,-31482.7201317429,41000.3076545535,106808.456198495,36.5489664844932,499.115790337495,80.2133606037377,18280.1664330694,22014.7441105482,-1908.44331342341,17477.4508733421,22817.4596702754,67.1877579976691
123,ID_070-Tibia_R,905.175723069514,114.999343213934,83547.2786961817,66373.3969664595,32711.5812601851,41140.4752952559,108780.200367385,-37.6457245104904,496.347505498607,80.6952301094517,18179.631030462,21856.5512701077,1000.26827183074,17925.1333800921,22111.0489204776,-75.7251495661603
124,ID_071-Tibia_L,761.436921748919,102.948878112,55574.9195070979,44110.8618915634,-14906.4721160408,33872.3219806101,65813.4594180512,34.4833032834579,446.399835294151,76.6867173838561,15584.4096952585,16746.6997456439,120.526071647195,15572.0430741856,16759.0663667168,-84.1416471070489
125,ID_071-Tibia_R,803.717459944301,106.765515480485,60036.033457552,52518.275460205,18489.5428564941,37409.3944866719,75144.914431085,-39.254256812248,439.511867100861,75.8919058264921,14864.554069169,16442.2261273544,624.417022676506,14647.3290171126,16659.4511794108,-70.8180024597336
126,ID_072-Tibia_L,796.956680993554,107.242008878857,62829.4042508545,49949.3360225659,-20398.6707311402,34998.2549953994,77780.485278021,36.2393247547382,458.950433296211,77.7534285382583,16655.3218766617,17728.7022665852,-2297.92278473933,14832.2482084388,19551.7759348082,51.5730195282562
127,ID_072-Tibia_R,787.701135627571,106.003351890418,63453.8555814883,45592.3813088288,17499.1711472202,34876.7687425313,74169.4681477859,-31.48120757394,485.545573205826,80.0108256357687,18530.3707757004,20109.1832628066,3217.2373256318,16007.1076685939,22632.446369913,-51.8930878510696
